product_id,product_name,category,subcategory,cost_price_cents,retail_price_cents,weight_kg,sku,created_at
PROD_00000437,Smartwatches - Multi-layered fault-tolerant capability,Electronics,Smartwatches,135,252,1.87,SKU-ELE-00437,2022-05-15
PROD_00000438,Jackets - Managed bottom-line portal,Clothing,Jackets,112,205,0.51,SKU-CLO-00438,2021-05-07
PROD_00000439,Fiction - Business-focused object-oriented database,Books,Fiction,361,859,10.73,SKU-BOO-00439,2022-04-10
PROD_00000440,Bedding - Persevering holistic knowledge user,Home & Garden,Bedding,181,344,4.38,SKU-HOM-00440,2020-04-08
PROD_00000441,Jackets - Virtual maximized ability,Clothing,Jackets,177,274,1.71,SKU-CLO-00441,2019-09-27
PROD_00000442,Fragrance - Organic zero tolerance paradigm,Beauty,Fragrance,115,266,1.25,SKU-BEA-00442,2022-05-29
PROD_00000443,Coffee & Tea - Multi-tiered stable algorithm,Food & Gourmet,Coffee & Tea,252,676,2.01,SKU-FOO-00443,2022-04-21
PROD_00000444,Haircare - Synergized impactful array,Beauty,Haircare,127,247,2.77,SKU-BEA-00444,2019-03-13
PROD_00000445,Smartwatches - Synchronized interactive parallelism,Electronics,Smartwatches,134,204,0.22,SKU-ELE-00445,2022-07-30
PROD_00000446,Sauces - Grass-roots bifurcated data-warehouse,Food & Gourmet,Sauces,543,887,13.63,SKU-FOO-00446,2024-10-22
PROD_00000447,Furniture - Virtual high-level attitude,Home & Garden,Furniture,381,649,0.75,SKU-HOM-00447,2023-10-17
PROD_00000448,Kitchen - Down-sized needs-based firmware,Home & Garden,Kitchen,655,1185,1.65,SKU-HOM-00448,2020-05-11
PROD_00000449,Headphones - Realigned demand-driven implementation,Electronics,Headphones,77,184,1.71,SKU-ELE-00449,2021-09-14
PROD_00000450,Team Sports - Right-sized foreground time-frame,Sports,Team Sports,407,944,12.14,SKU-SPO-00450,2021-06-28
PROD_00000451,Jackets - Multi-lateral optimizing hierarchy,Clothing,Jackets,3215,7983,1.51,SKU-CLO-00451,2020-01-08
PROD_00000452,Lighting - Public-key cohesive matrix,Home & Garden,Lighting,278,532,8.07,SKU-HOM-00452,2019-12-28
PROD_00000453,Dolls - Persistent user-facing approach,Toys,Dolls,920,2484,2.48,SKU-TOY-00453,2024-11-10
PROD_00000454,Furniture - Team-oriented incremental paradigm,Home & Garden,Furniture,912,1502,0.63,SKU-HOM-00454,2022-09-06
PROD_00000455,Organic - Secured clear-thinking challenge,Food & Gourmet,Organic,958,2009,1.89,SKU-FOO-00455,2019-11-20
PROD_00000456,Fitness Equipment - Operative radical protocol,Sports,Fitness Equipment,476,1266,1.46,SKU-SPO-00456,2020-07-28
PROD_00000457,Smartphones - Customizable holistic info-mediaries,Electronics,Smartphones,710,1140,0.56,SKU-ELE-00457,2021-01-05
PROD_00000458,Headphones - Re-contextualized systematic secured line,Electronics,Headphones,811,1205,2.36,SKU-ELE-00458,2022-04-30
PROD_00000459,Puzzles - Function-based radical algorithm,Toys,Puzzles,761,2132,1.69,SKU-TOY-00459,2023-08-23
PROD_00000460,Decor - Optional 3rdgeneration moderator,Home & Garden,Decor,131,246,2.88,SKU-HOM-00460,2024-03-22
PROD_00000461,Running - Stand-alone context-sensitive methodology,Sports,Running,73,179,2.0,SKU-SPO-00461,2020-12-19
PROD_00000462,Board Games - Optimized bottom-line adapter,Toys,Board Games,85,114,0.86,SKU-TOY-00462,2021-02-19
PROD_00000463,Gift Baskets - Advanced composite structure,Food & Gourmet,Gift Baskets,307,759,3.55,SKU-FOO-00463,2021-10-16
PROD_00000464,Children's - Face-to-face heuristic archive,Books,Children's,730,1341,0.88,SKU-BOO-00464,2022-11-04
PROD_00000465,Garden Tools - Switchable client-driven algorithm,Home & Garden,Garden Tools,133,185,0.07,SKU-HOM-00465,2022-11-27
PROD_00000466,Women's Dresses - Secured well-modulated firmware,Clothing,Women's Dresses,1016,2374,1.88,SKU-CLO-00466,2020-10-25
PROD_00000467,Gift Baskets - Multi-lateral optimizing strategy,Food & Gourmet,Gift Baskets,244,417,0.95,SKU-FOO-00467,2023-11-08
PROD_00000468,Organic - Vision-oriented human-resource paradigm,Food & Gourmet,Organic,246,481,2.42,SKU-FOO-00468,2019-01-11
PROD_00000469,Men's Shirts - Customizable full-range time-frame,Clothing,Men's Shirts,174,250,12.17,SKU-CLO-00469,2025-02-12
PROD_00000470,Sauces - Phased demand-driven strategy,Food & Gourmet,Sauces,61,94,12.53,SKU-FOO-00470,2021-11-04
PROD_00000471,Snacks - Fundamental radical firmware,Food & Gourmet,Snacks,507,915,1.4,SKU-FOO-00471,2020-08-07
PROD_00000472,Children's - Ergonomic next generation hardware,Books,Children's,2236,3247,0.72,SKU-BOO-00472,2021-12-11
PROD_00000473,Kitchen - Sharable stable interface,Home & Garden,Kitchen,378,1076,2.96,SKU-HOM-00473,2022-10-06
PROD_00000474,Coffee & Tea - Exclusive demand-driven matrices,Food & Gourmet,Coffee & Tea,63,82,1.14,SKU-FOO-00474,2022-12-22
PROD_00000475,Smartwatches - Multi-channeled non-volatile migration,Electronics,Smartwatches,880,1867,2.44,SKU-ELE-00475,2024-01-29
PROD_00000476,Puzzles - Team-oriented uniform flexibility,Toys,Puzzles,79,119,0.85,SKU-TOY-00476,2023-11-25
PROD_00000477,Cameras - Reverse-engineered system-worthy artificial intelligence,Electronics,Cameras,120,218,2.12,SKU-ELE-00477,2021-01-12
PROD_00000478,Tablets - Fully-configurable upward-trending moratorium,Electronics,Tablets,317,911,0.73,SKU-ELE-00478,2023-11-12
PROD_00000479,Tablets - User-centric methodical strategy,Electronics,Tablets,456,718,5.39,SKU-ELE-00479,2019-07-23
PROD_00000480,Running - Progressive modular ability,Sports,Running,147,432,0.91,SKU-SPO-00480,2021-12-12
PROD_00000481,Skincare - Customizable next generation model,Beauty,Skincare,305,503,3.19,SKU-BEA-00481,2021-08-31
PROD_00000482,Action Figures - Cross-group responsive toolset,Toys,Action Figures,824,2109,0.47,SKU-TOY-00482,2022-10-30
PROD_00000483,Haircare - Switchable system-worthy strategy,Beauty,Haircare,945,2106,3.6,SKU-BEA-00483,2024-02-09
PROD_00000484,Men's Shirts - Synergized background capability,Clothing,Men's Shirts,1410,3953,0.63,SKU-CLO-00484,2022-07-23
PROD_00000485,Shoes - Up-sized discrete emulation,Clothing,Shoes,2722,6102,2.14,SKU-CLO-00485,2021-11-20
PROD_00000486,Textbooks - Phased reciprocal Graphic Interface,Books,Textbooks,906,2001,4.59,SKU-BOO-00486,2022-03-04
PROD_00000487,Children's - Synchronized cohesive database,Books,Children's,324,528,1.35,SKU-BOO-00487,2019-04-15
PROD_00000488,Bedding - Exclusive bandwidth-monitored flexibility,Home & Garden,Bedding,952,1506,0.59,SKU-HOM-00488,2019-09-10
PROD_00000489,Textbooks - Front-line composite focus group,Books,Textbooks,643,1837,2.71,SKU-BOO-00489,2019-10-22
PROD_00000490,Running - Configurable responsive intranet,Sports,Running,669,1242,0.71,SKU-SPO-00490,2022-03-27
PROD_00000491,Coffee & Tea - Advanced static Local Area Network,Food & Gourmet,Coffee & Tea,481,929,1.1,SKU-FOO-00491,2020-07-02
PROD_00000492,Running - Virtual well-modulated attitude,Sports,Running,162,419,2.15,SKU-SPO-00492,2023-11-13
PROD_00000493,Bedding - Digitized mobile middleware,Home & Garden,Bedding,144,270,6.43,SKU-HOM-00493,2019-10-26
PROD_00000494,Non-Fiction - Pre-emptive zero administration portal,Books,Non-Fiction,366,1068,1.69,SKU-BOO-00494,2023-10-15
PROD_00000495,Snacks - Operative disintermediate encryption,Food & Gourmet,Snacks,468,1195,1.69,SKU-FOO-00495,2024-01-18
PROD_00000496,Board Games - User-friendly multimedia matrix,Toys,Board Games,204,472,3.45,SKU-TOY-00496,2019-04-11
PROD_00000497,Jackets - Virtual reciprocal project,Clothing,Jackets,616,1723,1.73,SKU-CLO-00497,2023-11-10
PROD_00000498,Organic - Balanced multimedia success,Food & Gourmet,Organic,3231,4472,3.11,SKU-FOO-00498,2021-05-23
PROD_00000499,Women's Dresses - Cloned content-based service-desk,Clothing,Women's Dresses,70,121,4.85,SKU-CLO-00499,2019-04-02
PROD_00000500,Activewear - Enhanced context-sensitive support,Clothing,Activewear,722,1509,1.19,SKU-CLO-00500,2020-03-22
PROD_00000501,Organic - Business-focused motivating circuit,Food & Gourmet,Organic,377,635,0.06,SKU-FOO-00501,2019-04-19
PROD_00000502,Jeans - Enterprise-wide actuating function,Clothing,Jeans,633,1623,0.73,SKU-CLO-00502,2019-11-13
PROD_00000503,Sauces - Horizontal multi-state frame,Food & Gourmet,Sauces,262,750,5.52,SKU-FOO-00503,2024-01-10
PROD_00000504,Comics - Switchable transitional encoding,Books,Comics,348,703,1.59,SKU-BOO-00504,2024-04-27
PROD_00000505,Dolls - Intuitive bifurcated portal,Toys,Dolls,459,863,1.17,SKU-TOY-00505,2022-12-29
PROD_00000506,Action Figures - Pre-emptive multimedia time-frame,Toys,Action Figures,298,874,5.3,SKU-TOY-00506,2020-03-17
PROD_00000507,Smartphones - Vision-oriented next generation attitude,Electronics,Smartphones,88,180,1.49,SKU-ELE-00507,2025-03-15
PROD_00000508,Comics - Operative eco-centric parallelism,Books,Comics,319,679,0.2,SKU-BOO-00508,2022-05-30
PROD_00000509,Running - Multi-channeled methodical budgetary management,Sports,Running,97,184,0.37,SKU-SPO-00509,2023-04-01
PROD_00000510,Decor - Virtual 5thgeneration website,Home & Garden,Decor,775,2205,2.51,SKU-HOM-00510,2019-10-05
PROD_00000511,Furniture - Implemented client-server secured line,Home & Garden,Furniture,62,140,1.54,SKU-HOM-00511,2020-07-22
PROD_00000512,Smartwatches - Mandatory regional parallelism,Electronics,Smartwatches,1128,2927,7.06,SKU-ELE-00512,2021-10-06
PROD_00000513,Action Figures - Ameliorated 24/7 strategy,Toys,Action Figures,619,1658,0.79,SKU-TOY-00513,2021-04-18
PROD_00000514,Board Games - Self-enabling contextually-based migration,Toys,Board Games,622,1170,1.21,SKU-TOY-00514,2023-05-27
PROD_00000515,Jackets - Implemented composite challenge,Clothing,Jackets,46,93,0.68,SKU-CLO-00515,2019-01-30
PROD_00000516,Organic - Grass-roots well-modulated attitude,Food & Gourmet,Organic,290,795,0.98,SKU-FOO-00516,2024-04-26
PROD_00000517,Makeup - Proactive 6thgeneration strategy,Beauty,Makeup,1278,2450,0.25,SKU-BEA-00517,2024-11-03
PROD_00000518,Non-Fiction - Decentralized needs-based website,Books,Non-Fiction,240,635,1.12,SKU-BOO-00518,2022-06-11
PROD_00000519,Fragrance - Vision-oriented solution-oriented definition,Beauty,Fragrance,137,397,1.57,SKU-BEA-00519,2025-06-18
PROD_00000520,Cycling - Self-enabling zero tolerance attitude,Sports,Cycling,213,502,1.44,SKU-SPO-00520,2019-12-31
PROD_00000521,Team Sports - Front-line modular methodology,Sports,Team Sports,376,962,14.15,SKU-SPO-00521,2023-12-06
PROD_00000522,Board Games - Synergistic even-keeled database,Toys,Board Games,172,459,10.31,SKU-TOY-00522,2023-12-28
PROD_00000523,Makeup - Function-based 5thgeneration definition,Beauty,Makeup,1385,3790,0.78,SKU-BEA-00523,2024-02-06
PROD_00000524,Women's Dresses - Centralized global support,Clothing,Women's Dresses,378,745,0.21,SKU-CLO-00524,2021-06-23
PROD_00000525,Puzzles - Synchronized methodical orchestration,Toys,Puzzles,231,320,1.49,SKU-TOY-00525,2020-11-28
PROD_00000526,Cameras - Down-sized full-range strategy,Electronics,Cameras,109,216,2.4,SKU-ELE-00526,2024-12-18
PROD_00000527,Smartphones - Sharable background methodology,Electronics,Smartphones,654,1599,0.7,SKU-ELE-00527,2024-01-30
PROD_00000528,Action Figures - Face-to-face directional encryption,Toys,Action Figures,640,1321,0.73,SKU-TOY-00528,2019-12-17
PROD_00000529,Activewear - Monitored multi-state budgetary management,Clothing,Activewear,182,468,8.02,SKU-CLO-00529,2019-06-29
PROD_00000530,Women's Dresses - Focused incremental middleware,Clothing,Women's Dresses,43,81,1.27,SKU-CLO-00530,2023-02-12
PROD_00000531,Snacks - Diverse well-modulated complexity,Food & Gourmet,Snacks,608,1446,3.2,SKU-FOO-00531,2022-04-01
PROD_00000532,Board Games - Business-focused attitude-oriented product,Toys,Board Games,334,540,0.65,SKU-TOY-00532,2023-12-12
PROD_00000533,Snacks - Managed coherent pricing structure,Food & Gourmet,Snacks,564,1451,1.56,SKU-FOO-00533,2021-02-12
PROD_00000534,Comics - Team-oriented mobile pricing structure,Books,Comics,2855,6360,1.18,SKU-BOO-00534,2020-05-24
PROD_00000535,Skincare - Operative neutral hub,Beauty,Skincare,392,645,0.84,SKU-BEA-00535,2019-12-31
PROD_00000536,Gift Baskets - Horizontal impactful conglomeration,Food & Gourmet,Gift Baskets,241,432,5.23,SKU-FOO-00536,2019-12-19
PROD_00000537,Haircare - Configurable background info-mediaries,Beauty,Haircare,128,329,0.41,SKU-BEA-00537,2022-01-11
PROD_00000538,Smartphones - Organized 24/7 productivity,Electronics,Smartphones,295,625,2.23,SKU-ELE-00538,2022-06-02
PROD_00000539,Bedding - Business-focused intangible concept,Home & Garden,Bedding,473,788,1.16,SKU-HOM-00539,2020-02-16
PROD_00000540,Headphones - Balanced multimedia challenge,Electronics,Headphones,425,1251,2.5,SKU-ELE-00540,2021-01-04
PROD_00000541,Jackets - Customer-focused clear-thinking flexibility,Clothing,Jackets,2260,5685,1.17,SKU-CLO-00541,2019-04-28
PROD_00000542,Fragrance - Advanced logistical time-frame,Beauty,Fragrance,664,1943,3.92,SKU-BEA-00542,2020-04-26
PROD_00000543,Jeans - Switchable homogeneous Internet solution,Clothing,Jeans,352,713,0.64,SKU-CLO-00543,2019-07-11
PROD_00000544,Team Sports - Horizontal uniform productivity,Sports,Team Sports,199,419,5.25,SKU-SPO-00544,2019-04-17
PROD_00000545,Smartwatches - Sharable global secured line,Electronics,Smartwatches,526,1486,1.6,SKU-ELE-00545,2020-01-17
PROD_00000546,Organic - Extended human-resource collaboration,Food & Gourmet,Organic,162,355,0.44,SKU-FOO-00546,2021-02-21
PROD_00000547,Decor - Re-engineered clear-thinking budgetary management,Home & Garden,Decor,482,1206,3.26,SKU-HOM-00547,2019-09-01
PROD_00000548,Laptops - Versatile tangible encryption,Electronics,Laptops,656,1134,1.35,SKU-ELE-00548,2020-04-12
PROD_00000549,Board Games - Up-sized full-range analyzer,Toys,Board Games,324,667,0.3,SKU-TOY-00549,2021-05-15
PROD_00000550,Fitness Equipment - Sharable bandwidth-monitored benchmark,Sports,Fitness Equipment,214,323,2.3,SKU-SPO-00550,2023-04-11
PROD_00000551,Haircare - Front-line encompassing extranet,Beauty,Haircare,45,74,4.51,SKU-BEA-00551,2022-05-18
PROD_00000552,Laptops - Robust homogeneous moratorium,Electronics,Laptops,1266,1647,5.94,SKU-ELE-00552,2020-08-26
PROD_00000553,Dolls - Team-oriented optimal Graphic Interface,Toys,Dolls,603,824,1.13,SKU-TOY-00553,2023-07-19
PROD_00000554,Team Sports - Assimilated optimizing capacity,Sports,Team Sports,618,1830,1.91,SKU-SPO-00554,2022-01-01
PROD_00000555,Running - Re-contextualized attitude-oriented moderator,Sports,Running,84,143,1.73,SKU-SPO-00555,2024-07-08
PROD_00000556,Cameras - Horizontal multimedia paradigm,Electronics,Cameras,1603,3891,7.31,SKU-ELE-00556,2023-07-17
PROD_00000557,Furniture - Reverse-engineered eco-centric help-desk,Home & Garden,Furniture,253,689,0.73,SKU-HOM-00557,2023-09-30
PROD_00000558,Skincare - Future-proofed static success,Beauty,Skincare,302,675,1.04,SKU-BEA-00558,2023-06-02
PROD_00000559,Fiction - Reduced even-keeled support,Books,Fiction,138,215,0.72,SKU-BOO-00559,2021-05-09
PROD_00000560,Cycling - Right-sized leadingedge circuit,Sports,Cycling,67,170,0.39,SKU-SPO-00560,2024-02-23
PROD_00000561,Bedding - Multi-channeled explicit Local Area Network,Home & Garden,Bedding,1283,2977,2.11,SKU-HOM-00561,2022-06-30
PROD_00000562,Nail Care - Digitized stable task-force,Beauty,Nail Care,1460,3712,8.18,SKU-BEA-00562,2019-01-13
PROD_00000563,Men's Shirts - Centralized executive matrix,Clothing,Men's Shirts,341,889,1.35,SKU-CLO-00563,2025-06-04
PROD_00000564,Cycling - Function-based zero tolerance function,Sports,Cycling,204,603,0.68,SKU-SPO-00564,2022-01-04
PROD_00000565,Snacks - De-engineered systematic benchmark,Food & Gourmet,Snacks,276,627,1.99,SKU-FOO-00565,2021-12-10
PROD_00000566,Kitchen - Organized high-level installation,Home & Garden,Kitchen,284,534,2.97,SKU-HOM-00566,2021-02-25
PROD_00000567,Sauces - Focused non-volatile extranet,Food & Gourmet,Sauces,121,290,1.41,SKU-FOO-00567,2019-05-29
PROD_00000568,Skincare - Reverse-engineered 24hour firmware,Beauty,Skincare,301,426,6.71,SKU-BEA-00568,2023-10-21
PROD_00000569,Skincare - Networked fresh-thinking attitude,Beauty,Skincare,470,1328,0.73,SKU-BEA-00569,2024-12-09
PROD_00000570,Outdoor Gear - Horizontal exuding firmware,Sports,Outdoor Gear,1116,1677,1.24,SKU-SPO-00570,2022-07-27
PROD_00000571,Running - Integrated intangible solution,Sports,Running,409,759,2.22,SKU-SPO-00571,2022-03-25
PROD_00000572,Makeup - Multi-lateral mobile function,Beauty,Makeup,83,223,2.44,SKU-BEA-00572,2019-03-23
PROD_00000573,Snacks - Programmable asymmetric website,Food & Gourmet,Snacks,574,1329,1.73,SKU-FOO-00573,2020-05-06
PROD_00000574,Smartwatches - Implemented user-facing functionalities,Electronics,Smartwatches,312,614,0.46,SKU-ELE-00574,2024-07-18
PROD_00000575,Garden Tools - Diverse foreground challenge,Home & Garden,Garden Tools,1588,3342,17.08,SKU-HOM-00575,2021-07-13
PROD_00000576,Snacks - Triple-buffered multimedia system engine,Food & Gourmet,Snacks,1684,4635,1.3,SKU-FOO-00576,2022-07-20
PROD_00000577,Nail Care - Profound national secured line,Beauty,Nail Care,1744,3275,1.84,SKU-BEA-00577,2023-05-23
PROD_00000578,Dolls - Object-based exuding implementation,Toys,Dolls,230,639,3.05,SKU-TOY-00578,2023-05-16
PROD_00000579,Outdoor Gear - Intuitive 3rdgeneration open architecture,Sports,Outdoor Gear,2950,4276,0.87,SKU-SPO-00579,2019-05-03
PROD_00000580,Cameras - Seamless discrete algorithm,Electronics,Cameras,573,1501,1.75,SKU-ELE-00580,2020-12-08
PROD_00000581,Jeans - Function-based disintermediate artificial intelligence,Clothing,Jeans,2051,5621,0.84,SKU-CLO-00581,2021-09-17
PROD_00000582,Fragrance - Phased next generation frame,Beauty,Fragrance,244,392,2.5,SKU-BEA-00582,2025-06-28
PROD_00000583,Nail Care - Distributed asynchronous encoding,Beauty,Nail Care,299,607,1.25,SKU-BEA-00583,2024-08-02
PROD_00000584,Skincare - Right-sized bandwidth-monitored definition,Beauty,Skincare,530,838,2.16,SKU-BEA-00584,2020-12-10
PROD_00000585,Nail Care - Vision-oriented intermediate standardization,Beauty,Nail Care,469,1173,0.58,SKU-BEA-00585,2021-03-04
PROD_00000586,Haircare - Robust regional methodology,Beauty,Haircare,1414,3125,0.72,SKU-BEA-00586,2020-12-12
PROD_00000587,Decor - Mandatory empowering moderator,Home & Garden,Decor,319,759,0.42,SKU-HOM-00587,2023-09-14
PROD_00000588,Smartphones - Face-to-face reciprocal data-warehouse,Electronics,Smartphones,1292,2111,0.81,SKU-ELE-00588,2019-09-14
PROD_00000589,Non-Fiction - Pre-emptive mobile matrices,Books,Non-Fiction,839,1392,0.13,SKU-BOO-00589,2022-04-27
PROD_00000590,Cycling - De-engineered value-added time-frame,Sports,Cycling,325,445,1.21,SKU-SPO-00590,2021-05-20
PROD_00000591,Dolls - Organic user-facing capability,Toys,Dolls,776,1433,0.97,SKU-TOY-00591,2023-09-28
PROD_00000592,Shoes - Multi-lateral eco-centric collaboration,Clothing,Shoes,251,565,1.92,SKU-CLO-00592,2021-03-19
PROD_00000593,Running - Diverse eco-centric budgetary management,Sports,Running,4231,11671,1.72,SKU-SPO-00593,2019-09-28
PROD_00000594,Non-Fiction - Down-sized foreground task-force,Books,Non-Fiction,28,68,5.8,SKU-BOO-00594,2023-03-24
PROD_00000595,Fiction - Adaptive transitional database,Books,Fiction,790,1611,22.07,SKU-BOO-00595,2020-07-03
PROD_00000596,Makeup - Progressive systematic database,Beauty,Makeup,69,201,5.14,SKU-BEA-00596,2022-02-11
PROD_00000597,Furniture - Grass-roots web-enabled attitude,Home & Garden,Furniture,321,809,1.05,SKU-HOM-00597,2020-07-21
PROD_00000598,Garden Tools - Enterprise-wide executive leverage,Home & Garden,Garden Tools,370,1066,1.01,SKU-HOM-00598,2019-12-25
PROD_00000599,Cameras - Devolved contextually-based emulation,Electronics,Cameras,1821,4000,3.93,SKU-ELE-00599,2023-08-01
PROD_00000600,Textbooks - Persevering client-server analyzer,Books,Textbooks,201,349,0.31,SKU-BOO-00600,2023-06-26
PROD_00000601,Gift Baskets - Organic exuding architecture,Food & Gourmet,Gift Baskets,1492,2073,1.2,SKU-FOO-00601,2022-09-19
PROD_00000602,Furniture - Right-sized mission-critical hardware,Home & Garden,Furniture,124,314,1.3,SKU-HOM-00602,2023-09-09
PROD_00000603,Makeup - Extended mission-critical application,Beauty,Makeup,1551,2336,2.96,SKU-BEA-00603,2022-09-24
PROD_00000604,Makeup - Synergistic actuating interface,Beauty,Makeup,251,455,3.05,SKU-BEA-00604,2021-03-08
PROD_00000605,Fiction - Front-line cohesive encoding,Books,Fiction,434,957,0.78,SKU-BOO-00605,2022-07-08
PROD_00000606,Fragrance - Right-sized real-time open architecture,Beauty,Fragrance,288,650,1.09,SKU-BEA-00606,2021-06-05
PROD_00000607,Snacks - Switchable responsive open architecture,Food & Gourmet,Snacks,1454,3374,2.57,SKU-FOO-00607,2023-10-25
PROD_00000608,Organic - Pre-emptive logistical database,Food & Gourmet,Organic,1197,1894,0.74,SKU-FOO-00608,2022-05-07
PROD_00000609,Jackets - Face-to-face holistic complexity,Clothing,Jackets,628,1221,5.51,SKU-CLO-00609,2025-03-08
PROD_00000610,Garden Tools - Cross-platform 24hour moderator,Home & Garden,Garden Tools,127,298,3.03,SKU-HOM-00610,2019-10-14
PROD_00000611,Outdoor Gear - Mandatory multi-tasking core,Sports,Outdoor Gear,197,580,1.96,SKU-SPO-00611,2023-09-12
PROD_00000612,Garden Tools - Sharable logistical hierarchy,Home & Garden,Garden Tools,144,365,2.44,SKU-HOM-00612,2023-11-21
PROD_00000613,Laptops - Multi-channeled systemic moratorium,Electronics,Laptops,42,120,1.03,SKU-ELE-00613,2021-01-12
PROD_00000614,Running - Enhanced intangible definition,Sports,Running,1424,3696,0.88,SKU-SPO-00614,2023-02-14
PROD_00000615,Smartphones - Diverse background moderator,Electronics,Smartphones,290,668,1.08,SKU-ELE-00615,2024-08-02
PROD_00000616,Board Games - Robust even-keeled website,Toys,Board Games,287,466,2.72,SKU-TOY-00616,2021-11-12
PROD_00000617,Building Sets - Visionary zero administration hub,Toys,Building Sets,1801,4382,2.02,SKU-TOY-00617,2019-10-23
PROD_00000618,Smartwatches - Cross-platform upward-trending approach,Electronics,Smartwatches,250,589,1.08,SKU-ELE-00618,2024-08-15
PROD_00000619,Haircare - Realigned multi-state hardware,Beauty,Haircare,174,404,3.49,SKU-BEA-00619,2020-11-11
PROD_00000620,Cycling - Virtual motivating open system,Sports,Cycling,322,686,1.39,SKU-SPO-00620,2024-03-06
PROD_00000621,Cycling - Triple-buffered system-worthy paradigm,Sports,Cycling,129,283,0.82,SKU-SPO-00621,2021-03-05
PROD_00000622,Puzzles - Programmable tertiary secured line,Toys,Puzzles,569,1063,2.13,SKU-TOY-00622,2019-07-22
PROD_00000623,Headphones - Cross-group multi-tasking capability,Electronics,Headphones,277,604,0.6,SKU-ELE-00623,2019-11-21
PROD_00000624,Snacks - Cross-platform real-time process improvement,Food & Gourmet,Snacks,242,395,0.31,SKU-FOO-00624,2025-04-10
PROD_00000625,Action Figures - Future-proofed contextually-based open architecture,Toys,Action Figures,222,592,1.64,SKU-TOY-00625,2019-11-23
PROD_00000626,Gift Baskets - Decentralized modular strategy,Food & Gourmet,Gift Baskets,362,584,0.85,SKU-FOO-00626,2021-09-13
PROD_00000627,Children's - Realigned disintermediate forecast,Books,Children's,438,632,1.28,SKU-BOO-00627,2021-01-30
PROD_00000628,Haircare - Devolved zero-defect project,Beauty,Haircare,239,487,0.63,SKU-BEA-00628,2021-11-02
PROD_00000629,Fitness Equipment - Adaptive incremental extranet,Sports,Fitness Equipment,281,679,5.52,SKU-SPO-00629,2021-06-25
PROD_00000630,Outdoor Gear - Ergonomic dedicated protocol,Sports,Outdoor Gear,371,758,0.85,SKU-SPO-00630,2022-11-04
PROD_00000631,Jackets - Reverse-engineered value-added projection,Clothing,Jackets,336,594,1.07,SKU-CLO-00631,2019-12-31
PROD_00000632,Cycling - Intuitive global core,Sports,Cycling,416,935,2.41,SKU-SPO-00632,2022-05-29
PROD_00000633,Building Sets - Integrated dedicated core,Toys,Building Sets,205,387,0.42,SKU-TOY-00633,2024-10-21
PROD_00000634,Jackets - Horizontal non-volatile service-desk,Clothing,Jackets,1101,3177,0.39,SKU-CLO-00634,2023-07-07
PROD_00000635,Men's Shirts - Persevering transitional attitude,Clothing,Men's Shirts,444,1273,2.41,SKU-CLO-00635,2021-12-05
PROD_00000636,Dolls - Visionary radical intranet,Toys,Dolls,243,523,1.06,SKU-TOY-00636,2019-10-01
PROD_00000637,Organic - De-engineered responsive access,Food & Gourmet,Organic,569,1056,0.67,SKU-FOO-00637,2025-03-05
PROD_00000638,Jeans - Future-proofed actuating open system,Clothing,Jeans,374,954,3.01,SKU-CLO-00638,2024-05-06
PROD_00000639,Building Sets - Synergistic didactic contingency,Toys,Building Sets,71,96,0.73,SKU-TOY-00639,2024-02-28
PROD_00000640,Fiction - Implemented client-server focus group,Books,Fiction,567,1194,1.25,SKU-BOO-00640,2019-05-04
PROD_00000641,Headphones - Vision-oriented dedicated product,Electronics,Headphones,145,271,0.67,SKU-ELE-00641,2022-09-14
PROD_00000642,Jackets - Visionary 5thgeneration algorithm,Clothing,Jackets,1027,2942,2.23,SKU-CLO-00642,2023-08-19
PROD_00000643,Board Games - Seamless secondary artificial intelligence,Toys,Board Games,316,417,6.25,SKU-TOY-00643,2024-10-08
PROD_00000644,Laptops - Synergized user-facing task-force,Electronics,Laptops,880,1971,0.26,SKU-ELE-00644,2020-03-17
PROD_00000645,Laptops - Persevering directional budgetary management,Electronics,Laptops,214,547,1.85,SKU-ELE-00645,2022-05-25
PROD_00000646,Decor - Multi-tiered content-based definition,Home & Garden,Decor,432,917,3.88,SKU-HOM-00646,2021-06-29
PROD_00000647,Bedding - Devolved explicit project,Home & Garden,Bedding,1353,1955,1.08,SKU-HOM-00647,2021-10-22
PROD_00000648,Running - Focused 24hour protocol,Sports,Running,308,909,0.53,SKU-SPO-00648,2023-04-09
PROD_00000649,Organic - Programmable solution-oriented utilization,Food & Gourmet,Organic,223,486,2.51,SKU-FOO-00649,2023-10-08
PROD_00000650,Building Sets - Synchronized modular task-force,Toys,Building Sets,776,1819,4.49,SKU-TOY-00650,2023-10-01
PROD_00000651,Bedding - Down-sized fault-tolerant extranet,Home & Garden,Bedding,761,1295,4.02,SKU-HOM-00651,2020-09-17
PROD_00000652,Smartphones - Polarized motivating encoding,Electronics,Smartphones,233,494,2.38,SKU-ELE-00652,2023-08-18
PROD_00000653,Building Sets - Re-engineered user-facing algorithm,Toys,Building Sets,55,111,1.82,SKU-TOY-00653,2021-09-24
PROD_00000654,Textbooks - Pre-emptive bottom-line challenge,Books,Textbooks,219,312,0.67,SKU-BOO-00654,2019-04-01
PROD_00000655,Smartphones - Configurable composite hierarchy,Electronics,Smartphones,794,1175,3.92,SKU-ELE-00655,2025-01-23
